#    L    TT             EE             BB             TE          
   299   0.489871E-02   0.682076E-04   0.322992E-04  -0.574753E-04
   300   0.477088E-02   0.679838E-04   0.320105E-04  -0.469929E-04
   301   0.465299E-02   0.677274E-04   0.317212E-04  -0.366873E-04
   302   0.454486E-02   0.674392E-04   0.314314E-04  -0.265640E-04
   303   0.444622E-02   0.671200E-04   0.311414E-04  -0.166251E-04
   304   0.435682E-02   0.667710E-04   0.308513E-04  -0.687325E-05
   305   0.427638E-02   0.663932E-04   0.305612E-04   0.268937E-05
   306   0.420464E-02   0.659877E-04   0.302714E-04   0.120604E-04
   307   0.414135E-02   0.655555E-04   0.299820E-04   0.212374E-04
   308   0.408623E-02   0.650975E-04   0.296932E-04   0.302181E-04
   309   0.403902E-02   0.646150E-04   0.294050E-04   0.390001E-04
   310   0.399946E-02   0.641088E-04   0.291178E-04   0.475811E-04
   311   0.396729E-02   0.635800E-04   0.288317E-04   0.559586E-04
   312   0.394224E-02   0.630298E-04   0.285468E-04   0.641305E-04
   313   0.392404E-02   0.624590E-04   0.282633E-04   0.720943E-04
   314   0.391244E-02   0.618688E-04   0.279814E-04   0.798476E-04
   315   0.390717E-02   0.612602E-04   0.277012E-04   0.873881E-04
   316   0.390796E-02   0.606342E-04   0.274229E-04   0.947135E-04
   317   0.391456E-02   0.599918E-04   0.271467E-04   0.101821E-03
   318   0.392669E-02   0.593341E-04   0.268728E-04   0.108709E-03
   319   0.394410E-02   0.586622E-04   0.266012E-04   0.115375E-03
   320   0.396651E-02   0.579771E-04   0.263322E-04   0.121816E-03
   321   0.399367E-02   0.572797E-04   0.260660E-04   0.128031E-03
   322   0.402532E-02   0.565712E-04   0.258027E-04   0.134016E-03
   323   0.406118E-02   0.558526E-04   0.255424E-04   0.139769E-03
   324   0.410100E-02   0.551249E-04   0.252854E-04   0.145289E-03
   325   0.414451E-02   0.543892E-04   0.250318E-04   0.150572E-03
   326   0.419145E-02   0.536465E-04   0.247818E-04   0.155617E-03
   327   0.424155E-02   0.528978E-04   0.245355E-04   0.160420E-03
   328   0.429455E-02   0.521441E-04   0.242932E-04   0.164980E-03
   329   0.435019E-02   0.513866E-04   0.240549E-04   0.169295E-03
   330   0.440819E-02   0.506263E-04   0.238209E-04   0.173361E-03
   331   0.446831E-02   0.498641E-04   0.235912E-04   0.177177E-03
   332   0.453027E-02   0.491011E-04   0.233662E-04   0.180740E-03
   333   0.459381E-02   0.483384E-04   0.231459E-04   0.184048E-03
   334   0.465867E-02   0.475770E-04   0.229305E-04   0.187098E-03
   335   0.472458E-02   0.468179E-04   0.227203E-04   0.189889E-03
   336   0.479127E-02   0.460622E-04   0.225152E-04   0.192417E-03
   337   0.485850E-02   0.453110E-04   0.223156E-04   0.194681E-03
   338   0.492598E-02   0.445651E-04   0.221216E-04   0.196678E-03
   339   0.499346E-02   0.438258E-04   0.219333E-04   0.198406E-03
   340   0.506068E-02   0.430939E-04   0.217509E-04   0.199862E-03
   341   0.512736E-02   0.423707E-04   0.215746E-04   0.201044E-03
   342   0.519326E-02   0.416570E-04   0.214046E-04   0.201950E-03
   343   0.525809E-02   0.409540E-04   0.212410E-04   0.202577E-03
   344   0.532160E-02   0.402626E-04   0.210840E-04   0.202923E-03
   345   0.538353E-02   0.395840E-04   0.209337E-04   0.202986E-03
   346   0.544360E-02   0.389191E-04   0.207904E-04   0.202763E-03
   347   0.550157E-02   0.382689E-04   0.206541E-04   0.202252E-03
   348   0.555715E-02   0.376347E-04   0.205251E-04   0.201451E-03
   349   0.561010E-02   0.370172E-04   0.204035E-04   0.200356E-03
   350   0.566014E-02   0.364177E-04   0.202896E-04   0.198967E-03
   351   0.570706E-02   0.358369E-04   0.201833E-04   0.197282E-03
   352   0.575085E-02   0.352749E-04   0.200845E-04   0.195311E-03
   353   0.579156E-02   0.347315E-04   0.199931E-04   0.193064E-03
   354   0.582922E-02   0.342065E-04   0.199088E-04   0.190551E-03
   355   0.586387E-02   0.336997E-04   0.198314E-04   0.187785E-03
   356   0.589556E-02   0.332111E-04   0.197606E-04   0.184774E-03
   357   0.592432E-02   0.327403E-04   0.196963E-04   0.181531E-03
   358   0.595019E-02   0.322873E-04   0.196382E-04   0.178066E-03
   359   0.597322E-02   0.318519E-04   0.195862E-04   0.174390E-03
   360   0.599345E-02   0.314339E-04   0.195400E-04   0.170514E-03
   361   0.601090E-02   0.310331E-04   0.194993E-04   0.166447E-03
   362   0.602564E-02   0.306494E-04   0.194641E-04   0.162202E-03
   363   0.603769E-02   0.302827E-04   0.194339E-04   0.157789E-03
   364   0.604710E-02   0.299326E-04   0.194087E-04   0.153219E-03
   365   0.605391E-02   0.295991E-04   0.193883E-04   0.148502E-03
   366   0.605815E-02   0.292820E-04   0.193723E-04   0.143649E-03
   367   0.605987E-02   0.289810E-04   0.193606E-04   0.138672E-03
   368   0.605911E-02   0.286962E-04   0.193530E-04   0.133580E-03
   369   0.605591E-02   0.284272E-04   0.193493E-04   0.128385E-03
   370   0.605031E-02   0.281740E-04   0.193492E-04   0.123097E-03
   371   0.604235E-02   0.279362E-04   0.193525E-04   0.117728E-03
   372   0.603206E-02   0.277139E-04   0.193589E-04   0.112288E-03
   373   0.601950E-02   0.275067E-04   0.193684E-04   0.106787E-03
   374   0.600470E-02   0.273146E-04   0.193807E-04   0.101237E-03
   375   0.598770E-02   0.271374E-04   0.193955E-04   0.956485E-04
   376   0.596855E-02   0.269748E-04   0.194126E-04   0.900321E-04
   377   0.594727E-02   0.268267E-04   0.194319E-04   0.843986E-04
   378   0.592392E-02   0.266931E-04   0.194530E-04   0.787589E-04
   379   0.589853E-02   0.265735E-04   0.194758E-04   0.731236E-04
   380   0.587114E-02   0.264680E-04   0.195001E-04   0.675036E-04
   381   0.584180E-02   0.263764E-04   0.195257E-04   0.619097E-04
