#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   768   0.305283E+04  -0.174294E+03   0.135017E-04  -0.174294E+03   0.311940E+02  -0.867784E-06   0.135017E-04  -0.867784E-06   0.104630E-07
   769   0.306315E+04  -0.173469E+03   0.134773E-04  -0.173469E+03   0.308137E+02  -0.854036E-06   0.134773E-04  -0.854036E-06   0.104384E-07
   770   0.307330E+04  -0.172596E+03   0.134522E-04  -0.172596E+03   0.304356E+02  -0.840393E-06   0.134522E-04  -0.840393E-06   0.104138E-07
   771   0.308336E+04  -0.171674E+03   0.134267E-04  -0.171674E+03   0.300580E+02  -0.826864E-06   0.134267E-04  -0.826864E-06   0.103893E-07
   772   0.309326E+04  -0.170695E+03   0.134007E-04  -0.170695E+03   0.296819E+02  -0.813455E-06   0.134007E-04  -0.813455E-06   0.103649E-07
   773   0.310306E+04  -0.169682E+03   0.133744E-04  -0.169682E+03   0.293073E+02  -0.800172E-06   0.133744E-04  -0.800172E-06   0.103405E-07
   774   0.311270E+04  -0.168629E+03   0.133478E-04  -0.168629E+03   0.289341E+02  -0.787023E-06   0.133478E-04  -0.787023E-06   0.103163E-07
   775   0.312231E+04  -0.167526E+03   0.133210E-04  -0.167526E+03   0.285625E+02  -0.774016E-06   0.133210E-04  -0.774016E-06   0.102921E-07
   776   0.313161E+04  -0.166382E+03   0.132940E-04  -0.166382E+03   0.281932E+02  -0.761156E-06   0.132940E-04  -0.761156E-06   0.102680E-07
   777   0.314080E+04  -0.165189E+03   0.132671E-04  -0.165189E+03   0.278256E+02  -0.748452E-06   0.132671E-04  -0.748452E-06   0.102440E-07
   778   0.315005E+04  -0.163948E+03   0.132402E-04  -0.163948E+03   0.274604E+02  -0.735909E-06   0.132402E-04  -0.735909E-06   0.102200E-07
   779   0.315889E+04  -0.162674E+03   0.132134E-04  -0.162674E+03   0.270977E+02  -0.723536E-06   0.132134E-04  -0.723536E-06   0.101962E-07
   780   0.316764E+04  -0.161351E+03   0.131868E-04  -0.161351E+03   0.267359E+02  -0.711339E-06   0.131868E-04  -0.711339E-06   0.101724E-07
   781   0.317627E+04  -0.159994E+03   0.131605E-04  -0.159994E+03   0.263790E+02  -0.699325E-06   0.131605E-04  -0.699325E-06   0.101486E-07
   782   0.318466E+04  -0.158604E+03   0.131345E-04  -0.158604E+03   0.260239E+02  -0.687501E-06   0.131345E-04  -0.687501E-06   0.101250E-07
   783   0.319294E+04  -0.157158E+03   0.131089E-04  -0.157158E+03   0.256722E+02  -0.675875E-06   0.131089E-04  -0.675875E-06   0.101014E-07
   784   0.320103E+04  -0.155672E+03   0.130839E-04  -0.155672E+03   0.253240E+02  -0.664453E-06   0.130839E-04  -0.664453E-06   0.100779E-07
   785   0.320887E+04  -0.154152E+03   0.130594E-04  -0.154152E+03   0.249784E+02  -0.653242E-06   0.130594E-04  -0.653242E-06   0.100545E-07
   786   0.321659E+04  -0.152569E+03   0.130356E-04  -0.152569E+03   0.246364E+02  -0.642250E-06   0.130356E-04  -0.642250E-06   0.100312E-07
   787   0.322406E+04  -0.150961E+03   0.130126E-04  -0.150961E+03   0.242987E+02  -0.631483E-06   0.130126E-04  -0.631483E-06   0.100079E-07
   788   0.323133E+04  -0.149319E+03   0.129903E-04  -0.149319E+03   0.239639E+02  -0.620949E-06   0.129903E-04  -0.620949E-06   0.998469E-08
   789   0.323842E+04  -0.147645E+03   0.129689E-04  -0.147645E+03   0.236319E+02  -0.610654E-06   0.129689E-04  -0.610654E-06   0.996157E-08
   790   0.324539E+04  -0.145923E+03   0.129486E-04  -0.145923E+03   0.233066E+02  -0.600605E-06   0.129486E-04  -0.600605E-06   0.993851E-08
   791   0.325209E+04  -0.144160E+03   0.129292E-04  -0.144160E+03   0.229844E+02  -0.590811E-06   0.129292E-04  -0.590811E-06   0.991553E-08
   792   0.325860E+04  -0.142372E+03   0.129110E-04  -0.142372E+03   0.226674E+02  -0.581276E-06   0.129110E-04  -0.581276E-06   0.989262E-08
   793   0.326484E+04  -0.140536E+03   0.128940E-04  -0.140536E+03   0.223557E+02  -0.572010E-06   0.128940E-04  -0.572010E-06   0.986978E-08
   794   0.327081E+04  -0.138675E+03   0.128783E-04  -0.138675E+03   0.220486E+02  -0.563018E-06   0.128783E-04  -0.563018E-06   0.984702E-08
   795   0.327658E+04  -0.136774E+03   0.128639E-04  -0.136774E+03   0.217454E+02  -0.554308E-06   0.128639E-04  -0.554308E-06   0.982432E-08
   796   0.328230E+04  -0.134848E+03   0.128509E-04  -0.134848E+03   0.214484E+02  -0.545886E-06   0.128509E-04  -0.545886E-06   0.980169E-08
   797   0.328760E+04  -0.132882E+03   0.128395E-04  -0.132882E+03   0.211554E+02  -0.537760E-06   0.128395E-04  -0.537760E-06   0.977913E-08
   798   0.329269E+04  -0.130890E+03   0.128297E-04  -0.130890E+03   0.208687E+02  -0.529937E-06   0.128297E-04  -0.529937E-06   0.975664E-08
   799   0.329758E+04  -0.128867E+03   0.128215E-04  -0.128867E+03   0.205876E+02  -0.522424E-06   0.128215E-04  -0.522424E-06   0.973422E-08
   800   0.330227E+04  -0.126810E+03   0.128151E-04  -0.126810E+03   0.203113E+02  -0.515228E-06   0.128151E-04  -0.515228E-06   0.971187E-08
   801   0.330668E+04  -0.124730E+03   0.128105E-04  -0.124730E+03   0.200415E+02  -0.508352E-06   0.128105E-04  -0.508352E-06   0.968959E-08
   802   0.331073E+04  -0.122602E+03   0.128076E-04  -0.122602E+03   0.197773E+02  -0.501783E-06   0.128076E-04  -0.501783E-06   0.966738E-08
   803   0.331472E+04  -0.120464E+03   0.128063E-04  -0.120464E+03   0.195181E+02  -0.495505E-06   0.128063E-04  -0.495505E-06   0.964523E-08
   804   0.331835E+04  -0.118288E+03   0.128065E-04  -0.118288E+03   0.192661E+02  -0.489502E-06   0.128065E-04  -0.489502E-06   0.962315E-08
   805   0.332185E+04  -0.116088E+03   0.128082E-04  -0.116088E+03   0.190199E+02  -0.483756E-06   0.128082E-04  -0.483756E-06   0.960114E-08
   806   0.332500E+04  -0.113864E+03   0.128111E-04  -0.113864E+03   0.187795E+02  -0.478252E-06   0.128111E-04  -0.478252E-06   0.957919E-08
   807   0.332786E+04  -0.111617E+03   0.128153E-04  -0.111617E+03   0.185463E+02  -0.472973E-06   0.128153E-04  -0.472973E-06   0.955731E-08
   808   0.333044E+04  -0.109339E+03   0.128205E-04  -0.109339E+03   0.183197E+02  -0.467902E-06   0.128205E-04  -0.467902E-06   0.953550E-08
   809   0.333289E+04  -0.107045E+03   0.128267E-04  -0.107045E+03   0.180997E+02  -0.463024E-06   0.128267E-04  -0.463024E-06   0.951375E-08
   810   0.333498E+04  -0.104722E+03   0.128339E-04  -0.104722E+03   0.178863E+02  -0.458321E-06   0.128339E-04  -0.458321E-06   0.949207E-08
   811   0.333678E+04  -0.102377E+03   0.128418E-04  -0.102377E+03   0.176796E+02  -0.453777E-06   0.128418E-04  -0.453777E-06   0.947046E-08
   812   0.333838E+04  -0.100015E+03   0.128504E-04  -0.100015E+03   0.174810E+02  -0.449376E-06   0.128504E-04  -0.449376E-06   0.944891E-08
   813   0.333969E+04  -0.976357E+02   0.128596E-04  -0.976357E+02   0.172876E+02  -0.445100E-06   0.128596E-04  -0.445100E-06   0.942742E-08
   814   0.334086E+04  -0.952369E+02   0.128693E-04  -0.952369E+02   0.171023E+02  -0.440934E-06   0.128693E-04  -0.440934E-06   0.940600E-08
   815   0.334168E+04  -0.928212E+02   0.128793E-04  -0.928212E+02   0.169238E+02  -0.436862E-06   0.128793E-04  -0.436862E-06   0.938464E-08
   816   0.334213E+04  -0.903887E+02   0.128897E-04  -0.903887E+02   0.167528E+02  -0.432866E-06   0.128897E-04  -0.432866E-06   0.936335E-08
   817   0.334238E+04  -0.879406E+02   0.129001E-04  -0.879406E+02   0.165886E+02  -0.428930E-06   0.129001E-04  -0.428930E-06   0.934212E-08
   818   0.334249E+04  -0.854777E+02   0.129107E-04  -0.854777E+02   0.164327E+02  -0.425038E-06   0.129107E-04  -0.425038E-06   0.932096E-08
   819   0.334223E+04  -0.830012E+02   0.129212E-04  -0.830012E+02   0.162835E+02  -0.421172E-06   0.129212E-04  -0.421172E-06   0.929986E-08
   820   0.334177E+04  -0.805112E+02   0.129316E-04  -0.805112E+02   0.161420E+02  -0.417318E-06   0.129316E-04  -0.417318E-06   0.927882E-08
   821   0.334094E+04  -0.780109E+02   0.129417E-04  -0.780109E+02   0.160073E+02  -0.413458E-06   0.129417E-04  -0.413458E-06   0.925784E-08
   822   0.333990E+04  -0.754991E+02   0.129515E-04  -0.754991E+02   0.158817E+02  -0.409575E-06   0.129515E-04  -0.409575E-06   0.923693E-08
   823   0.333858E+04  -0.729769E+02   0.129608E-04  -0.729769E+02   0.157631E+02  -0.405654E-06   0.129608E-04  -0.405654E-06   0.921607E-08
   824   0.333689E+04  -0.704451E+02   0.129696E-04  -0.704451E+02   0.156529E+02  -0.401677E-06   0.129696E-04  -0.401677E-06   0.919528E-08
   825   0.333506E+04  -0.679063E+02   0.129777E-04  -0.679063E+02   0.155496E+02  -0.397629E-06   0.129777E-04  -0.397629E-06   0.917456E-08
   826   0.333287E+04  -0.653600E+02   0.129850E-04  -0.653600E+02   0.154555E+02  -0.393492E-06   0.129850E-04  -0.393492E-06   0.915389E-08
   827   0.333040E+04  -0.628086E+02   0.129915E-04  -0.628086E+02   0.153684E+02  -0.389250E-06   0.129915E-04  -0.389250E-06   0.913328E-08
   828   0.332778E+04  -0.602518E+02   0.129970E-04  -0.602518E+02   0.152899E+02  -0.384888E-06   0.129970E-04  -0.384888E-06   0.911274E-08
   829   0.332480E+04  -0.576911E+02   0.130015E-04  -0.576911E+02   0.152198E+02  -0.380387E-06   0.130015E-04  -0.380387E-06   0.909225E-08
   830   0.332160E+04  -0.551290E+02   0.130047E-04  -0.551290E+02   0.151576E+02  -0.375733E-06   0.130047E-04  -0.375733E-06   0.907183E-08
   831   0.331811E+04  -0.525645E+02   0.130067E-04  -0.525645E+02   0.151032E+02  -0.370908E-06   0.130067E-04  -0.370908E-06   0.905147E-08
   832   0.331434E+04  -0.499991E+02   0.130073E-04  -0.499991E+02   0.150567E+02  -0.365895E-06   0.130073E-04  -0.365895E-06   0.903116E-08
   833   0.331035E+04  -0.474338E+02   0.130064E-04  -0.474338E+02   0.150188E+02  -0.360679E-06   0.130064E-04  -0.360679E-06   0.901092E-08
   834   0.330599E+04  -0.448690E+02   0.130039E-04  -0.448690E+02   0.149888E+02  -0.355243E-06   0.130039E-04  -0.355243E-06   0.899073E-08
   835   0.330149E+04  -0.423063E+02   0.129997E-04  -0.423063E+02   0.149683E+02  -0.349570E-06   0.129997E-04  -0.349570E-06   0.897060E-08
   836   0.329655E+04  -0.397460E+02   0.129937E-04  -0.397460E+02   0.149549E+02  -0.343644E-06   0.129937E-04  -0.343644E-06   0.895053E-08
   837   0.329147E+04  -0.371898E+02   0.129858E-04  -0.371898E+02   0.149502E+02  -0.337448E-06   0.129858E-04  -0.337448E-06   0.893052E-08
   838   0.328609E+04  -0.346380E+02   0.129760E-04  -0.346380E+02   0.149543E+02  -0.330967E-06   0.129760E-04  -0.330967E-06   0.891057E-08
   839   0.328035E+04  -0.320909E+02   0.129640E-04  -0.320909E+02   0.149664E+02  -0.324182E-06   0.129640E-04  -0.324182E-06   0.889068E-08
   840   0.327447E+04  -0.295508E+02   0.129498E-04  -0.295508E+02   0.149880E+02  -0.317079E-06   0.129498E-04  -0.317079E-06   0.887084E-08
   841   0.326829E+04  -0.270196E+02   0.129332E-04  -0.270196E+02   0.150170E+02  -0.309640E-06   0.129332E-04  -0.309640E-06   0.885106E-08
   842   0.326182E+04  -0.244945E+02   0.129143E-04  -0.244945E+02   0.150540E+02  -0.301849E-06   0.129143E-04  -0.301849E-06   0.883133E-08
   843   0.325514E+04  -0.219816E+02   0.128928E-04  -0.219816E+02   0.150999E+02  -0.293690E-06   0.128928E-04  -0.293690E-06   0.881167E-08
   844   0.324808E+04  -0.194777E+02   0.128687E-04  -0.194777E+02   0.151547E+02  -0.285146E-06   0.128687E-04  -0.285146E-06   0.879206E-08
   845   0.324088E+04  -0.169858E+02   0.128419E-04  -0.169858E+02   0.152168E+02  -0.276200E-06   0.128419E-04  -0.276200E-06   0.877250E-08
   846   0.323346E+04  -0.145067E+02   0.128122E-04  -0.145067E+02   0.152894E+02  -0.266836E-06   0.128122E-04  -0.266836E-06   0.875301E-08
   847   0.322581E+04  -0.120404E+02   0.127797E-04  -0.120404E+02   0.153687E+02  -0.257037E-06   0.127797E-04  -0.257037E-06   0.873356E-08
   848   0.321788E+04  -0.958904E+01   0.127440E-04  -0.958904E+01   0.154570E+02  -0.246788E-06   0.127440E-04  -0.246788E-06   0.871418E-08
   849   0.320957E+04  -0.715229E+01   0.127052E-04  -0.715229E+01   0.155535E+02  -0.236071E-06   0.127052E-04  -0.236071E-06   0.869484E-08
   850   0.320119E+04  -0.473149E+01   0.126632E-04  -0.473149E+01   0.156590E+02  -0.224871E-06   0.126632E-04  -0.224871E-06   0.867556E-08
   851   0.319245E+04  -0.232747E+01   0.126179E-04  -0.232747E+01   0.157728E+02  -0.213175E-06   0.126179E-04  -0.213175E-06   0.865634E-08
   852   0.318348E+04   0.591832E-01   0.125693E-04   0.591832E-01   0.158957E+02  -0.200998E-06   0.125693E-04  -0.200998E-06   0.863717E-08
   853   0.317429E+04   0.242754E+01   0.125176E-04   0.242754E+01   0.160260E+02  -0.188358E-06   0.125176E-04  -0.188358E-06   0.861806E-08
   854   0.316481E+04   0.477601E+01   0.124628E-04   0.477601E+01   0.161652E+02  -0.175272E-06   0.124628E-04  -0.175272E-06   0.859900E-08
   855   0.315504E+04   0.710538E+01   0.124051E-04   0.710538E+01   0.163127E+02  -0.161760E-06   0.124051E-04  -0.161760E-06   0.857999E-08
   856   0.314520E+04   0.941361E+01   0.123445E-04   0.941361E+01   0.164668E+02  -0.147840E-06   0.123445E-04  -0.147840E-06   0.856103E-08
   857   0.313500E+04   0.116998E+02   0.122812E-04   0.116998E+02   0.166299E+02  -0.133531E-06   0.122812E-04  -0.133531E-06   0.854213E-08
   858   0.312458E+04   0.139637E+02   0.122153E-04   0.139637E+02   0.168025E+02  -0.118850E-06   0.122153E-04  -0.118850E-06   0.852329E-08
   859   0.311395E+04   0.162060E+02   0.121469E-04   0.162060E+02   0.169802E+02  -0.103817E-06   0.121469E-04  -0.103817E-06   0.850449E-08
   860   0.310318E+04   0.184234E+02   0.120761E-04   0.184234E+02   0.171667E+02  -0.884499E-07   0.120761E-04  -0.884499E-07   0.848575E-08
   861   0.309212E+04   0.206158E+02   0.120029E-04   0.206158E+02   0.173613E+02  -0.727672E-07   0.120029E-04  -0.727672E-07   0.846706E-08
   862   0.308086E+04   0.227837E+02   0.119275E-04   0.227837E+02   0.175631E+02  -0.567876E-07   0.119275E-04  -0.567876E-07   0.844842E-08
   863   0.306938E+04   0.249248E+02   0.118500E-04   0.249248E+02   0.177729E+02  -0.405293E-07   0.118500E-04  -0.405293E-07   0.842984E-08
   864   0.305770E+04   0.270396E+02   0.117705E-04   0.270396E+02   0.179892E+02  -0.240109E-07   0.117705E-04  -0.240109E-07   0.841130E-08
   865   0.304566E+04   0.291257E+02   0.116891E-04   0.291257E+02   0.182134E+02  -0.725098E-08   0.116891E-04  -0.725098E-08   0.839282E-08
   866   0.303378E+04   0.311837E+02   0.116059E-04   0.311837E+02   0.184447E+02   0.973209E-08   0.116059E-04   0.973209E-08   0.837439E-08
   867   0.302148E+04   0.332126E+02   0.115210E-04   0.332126E+02   0.186840E+02   0.269198E-07   0.115210E-04   0.269198E-07   0.835601E-08
   868   0.300905E+04   0.352122E+02   0.114345E-04   0.352122E+02   0.189296E+02   0.442936E-07   0.114345E-04   0.442936E-07   0.833768E-08
   869   0.299641E+04   0.371817E+02   0.113465E-04   0.371817E+02   0.191823E+02   0.618351E-07   0.113465E-04   0.618351E-07   0.831940E-08
   870   0.298358E+04   0.391201E+02   0.112571E-04   0.391201E+02   0.194413E+02   0.795258E-07   0.112571E-04   0.795258E-07   0.830118E-08
   871   0.297061E+04   0.410265E+02   0.111664E-04   0.410265E+02   0.197073E+02   0.973472E-07   0.111664E-04   0.973472E-07   0.828300E-08
   872   0.295744E+04   0.429014E+02   0.110746E-04   0.429014E+02   0.199803E+02   0.115281E-06   0.110746E-04   0.115281E-06   0.826488E-08
   873   0.294408E+04   0.447432E+02   0.109817E-04   0.447432E+02   0.202596E+02   0.133308E-06   0.109817E-04   0.133308E-06   0.824680E-08
   874   0.293059E+04   0.465509E+02   0.108878E-04   0.465509E+02   0.205458E+02   0.151411E-06   0.108878E-04   0.151411E-06   0.822878E-08
   875   0.291690E+04   0.483259E+02   0.107930E-04   0.483259E+02   0.208367E+02   0.169570E-06   0.107930E-04   0.169570E-06   0.821080E-08
   876   0.290302E+04   0.500666E+02   0.106974E-04   0.500666E+02   0.211352E+02   0.187767E-06   0.106974E-04   0.187767E-06   0.819287E-08
   877   0.288916E+04   0.517711E+02   0.106012E-04   0.517711E+02   0.214392E+02   0.205985E-06   0.106012E-04   0.205985E-06   0.817500E-08
   878   0.287497E+04   0.534402E+02   0.105045E-04   0.534402E+02   0.217485E+02   0.224203E-06   0.105045E-04   0.224203E-06   0.815717E-08
   879   0.286072E+04   0.550735E+02   0.104072E-04   0.550735E+02   0.220646E+02   0.242404E-06   0.104072E-04   0.242404E-06   0.813939E-08
   880   0.284636E+04   0.566703E+02   0.103097E-04   0.566703E+02   0.223860E+02   0.260570E-06   0.103097E-04   0.260570E-06   0.812166E-08
   881   0.283181E+04   0.582287E+02   0.102118E-04   0.582287E+02   0.227120E+02   0.278682E-06   0.102118E-04   0.278682E-06   0.810398E-08
   882   0.281714E+04   0.597495E+02   0.101138E-04   0.597495E+02   0.230440E+02   0.296720E-06   0.101138E-04   0.296720E-06   0.808634E-08
   883   0.280243E+04   0.612309E+02   0.100158E-04   0.612309E+02   0.233819E+02   0.314668E-06   0.100158E-04   0.314668E-06   0.806876E-08
   884   0.278746E+04   0.626749E+02   0.991782E-05   0.626749E+02   0.237236E+02   0.332506E-06   0.991782E-05   0.332506E-06   0.805122E-08
   885   0.277237E+04   0.640785E+02   0.982001E-05   0.640785E+02   0.240712E+02   0.350216E-06   0.982001E-05   0.350216E-06   0.803373E-08
   886   0.275725E+04   0.654421E+02   0.972246E-05   0.654421E+02   0.244239E+02   0.367779E-06   0.972246E-05   0.367779E-06   0.801629E-08
   887   0.274194E+04   0.667657E+02   0.962527E-05   0.667657E+02   0.247803E+02   0.385177E-06   0.962527E-05   0.385177E-06   0.799890E-08
   888   0.272667E+04   0.680482E+02   0.952856E-05   0.680482E+02   0.251425E+02   0.402392E-06   0.952856E-05   0.402392E-06   0.798155E-08
   889   0.271107E+04   0.692895E+02   0.943243E-05   0.692895E+02   0.255076E+02   0.419405E-06   0.943243E-05   0.419405E-06   0.796425E-08
   890   0.269551E+04   0.704880E+02   0.933696E-05   0.704880E+02   0.258784E+02   0.436197E-06   0.933696E-05   0.436197E-06   0.794700E-08
   891   0.267991E+04   0.716456E+02   0.924228E-05   0.716456E+02   0.262528E+02   0.452750E-06   0.924228E-05   0.452750E-06   0.792979E-08
   892   0.266421E+04   0.727615E+02   0.914849E-05   0.727615E+02   0.266307E+02   0.469045E-06   0.914849E-05   0.469045E-06   0.791263E-08
   893   0.264833E+04   0.738340E+02   0.905568E-05   0.738340E+02   0.270136E+02   0.485064E-06   0.905568E-05   0.485064E-06   0.789551E-08
   894   0.263250E+04   0.748629E+02   0.896396E-05   0.748629E+02   0.273992E+02   0.500789E-06   0.896396E-05   0.500789E-06   0.787845E-08
   895   0.261648E+04   0.758502E+02   0.887344E-05   0.758502E+02   0.277882E+02   0.516201E-06   0.887344E-05   0.516201E-06   0.786142E-08
   896   0.260044E+04   0.767929E+02   0.878421E-05   0.767929E+02   0.281814E+02   0.531282E-06   0.878421E-05   0.531282E-06   0.784445E-08
   897   0.258430E+04   0.776921E+02   0.869638E-05   0.776921E+02   0.285780E+02   0.546012E-06   0.869638E-05   0.546012E-06   0.782752E-08
   898   0.256821E+04   0.785471E+02   0.861006E-05   0.785471E+02   0.289771E+02   0.560374E-06   0.861006E-05   0.560374E-06   0.781063E-08
   899   0.255201E+04   0.793568E+02   0.852534E-05   0.793568E+02   0.293796E+02   0.574349E-06   0.852534E-05   0.574349E-06   0.779379E-08
   900   0.253572E+04   0.801226E+02   0.844233E-05   0.801226E+02   0.297847E+02   0.587919E-06   0.844233E-05   0.587919E-06   0.777699E-08
   901   0.251948E+04   0.808428E+02   0.836111E-05   0.808428E+02   0.301923E+02   0.601069E-06   0.836111E-05   0.601069E-06   0.776024E-08
   902   0.250315E+04   0.815182E+02   0.828165E-05   0.815182E+02   0.306024E+02   0.613802E-06   0.828165E-05   0.613802E-06   0.774353E-08
   903   0.248664E+04   0.821481E+02   0.820391E-05   0.821481E+02   0.310149E+02   0.626126E-06   0.820391E-05   0.626126E-06   0.772687E-08
   904   0.247034E+04   0.827325E+02   0.812781E-05   0.827325E+02   0.314291E+02   0.638046E-06   0.812781E-05   0.638046E-06   0.771025E-08
   905   0.245388E+04   0.832714E+02   0.805333E-05   0.832714E+02   0.318463E+02   0.649571E-06   0.805333E-05   0.649571E-06   0.769368E-08
   906   0.243739E+04   0.837649E+02   0.798039E-05   0.837649E+02   0.322644E+02   0.660707E-06   0.798039E-05   0.660707E-06   0.767715E-08
