#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  2018   0.294561E+03  -0.271385E+02   0.715916E-06  -0.271385E+02   0.104204E+02  -0.707592E-07   0.715916E-06  -0.707592E-07   0.100363E-08
  2019   0.294835E+03  -0.270562E+02   0.715369E-06  -0.270562E+02   0.103261E+02  -0.699006E-07   0.715369E-06  -0.699006E-07   0.100189E-08
  2020   0.295109E+03  -0.269710E+02   0.714786E-06  -0.269710E+02   0.102318E+02  -0.690378E-07   0.714786E-06  -0.690378E-07   0.100014E-08
  2021   0.295376E+03  -0.268800E+02   0.714166E-06  -0.268800E+02   0.101381E+02  -0.681711E-07   0.714166E-06  -0.681711E-07   0.998395E-09
  2022   0.295627E+03  -0.267846E+02   0.713509E-06  -0.267846E+02   0.100445E+02  -0.673006E-07   0.713509E-06  -0.673006E-07   0.996655E-09
  2023   0.295871E+03  -0.266841E+02   0.712816E-06  -0.266841E+02   0.995111E+01  -0.664266E-07   0.712816E-06  -0.664266E-07   0.994917E-09
  2024   0.296114E+03  -0.265792E+02   0.712088E-06  -0.265792E+02   0.985793E+01  -0.655491E-07   0.712088E-06  -0.655491E-07   0.993182E-09
  2025   0.296335E+03  -0.264693E+02   0.711324E-06  -0.264693E+02   0.976505E+01  -0.646683E-07   0.711324E-06  -0.646683E-07   0.991449E-09
  2026   0.296562E+03  -0.263550E+02   0.710525E-06  -0.263550E+02   0.967247E+01  -0.637845E-07   0.710525E-06  -0.637845E-07   0.989720E-09
  2027   0.296782E+03  -0.262356E+02   0.709692E-06  -0.262356E+02   0.958035E+01  -0.628977E-07   0.709692E-06  -0.628977E-07   0.987993E-09
  2028   0.296978E+03  -0.261119E+02   0.708823E-06  -0.261119E+02   0.948857E+01  -0.620082E-07   0.708823E-06  -0.620082E-07   0.986269E-09
  2029   0.297181E+03  -0.259838E+02   0.707921E-06  -0.259838E+02   0.939718E+01  -0.611161E-07   0.707921E-06  -0.611161E-07   0.984548E-09
  2030   0.297360E+03  -0.258515E+02   0.706984E-06  -0.258515E+02   0.930622E+01  -0.602217E-07   0.706984E-06  -0.602217E-07   0.982829E-09
  2031   0.297531E+03  -0.257148E+02   0.706014E-06  -0.257148E+02   0.921575E+01  -0.593250E-07   0.706014E-06  -0.593250E-07   0.981114E-09
  2032   0.297701E+03  -0.255738E+02   0.705011E-06  -0.255738E+02   0.912572E+01  -0.584262E-07   0.705011E-06  -0.584262E-07   0.979401E-09
  2033   0.297855E+03  -0.254285E+02   0.703975E-06  -0.254285E+02   0.903635E+01  -0.575256E-07   0.703975E-06  -0.575256E-07   0.977690E-09
  2034   0.298007E+03  -0.252789E+02   0.702906E-06  -0.252789E+02   0.894751E+01  -0.566232E-07   0.702906E-06  -0.566232E-07   0.975983E-09
  2035   0.298136E+03  -0.251250E+02   0.701804E-06  -0.251250E+02   0.885920E+01  -0.557193E-07   0.701804E-06  -0.557193E-07   0.974278E-09
  2036   0.298255E+03  -0.249676E+02   0.700671E-06  -0.249676E+02   0.877151E+01  -0.548141E-07   0.700671E-06  -0.548141E-07   0.972576E-09
  2037   0.298373E+03  -0.248059E+02   0.699505E-06  -0.248059E+02   0.868451E+01  -0.539076E-07   0.699505E-06  -0.539076E-07   0.970877E-09
  2038   0.298460E+03  -0.246406E+02   0.698309E-06  -0.246406E+02   0.859808E+01  -0.530001E-07   0.698309E-06  -0.530001E-07   0.969180E-09
  2039   0.298552E+03  -0.244704E+02   0.697081E-06  -0.244704E+02   0.851244E+01  -0.520918E-07   0.697081E-06  -0.520918E-07   0.967487E-09
  2040   0.298634E+03  -0.242973E+02   0.695822E-06  -0.242973E+02   0.842745E+01  -0.511827E-07   0.695822E-06  -0.511827E-07   0.965796E-09
  2041   0.298693E+03  -0.241200E+02   0.694533E-06  -0.241200E+02   0.834311E+01  -0.502732E-07   0.694533E-06  -0.502732E-07   0.964107E-09
  2042   0.298749E+03  -0.239399E+02   0.693213E-06  -0.239399E+02   0.825967E+01  -0.493633E-07   0.693213E-06  -0.493633E-07   0.962422E-09
  2043   0.298780E+03  -0.237548E+02   0.691864E-06  -0.237548E+02   0.817699E+01  -0.484533E-07   0.691864E-06  -0.484533E-07   0.960739E-09
  2044   0.298817E+03  -0.235670E+02   0.690485E-06  -0.235670E+02   0.809506E+01  -0.475432E-07   0.690485E-06  -0.475432E-07   0.959058E-09
  2045   0.298829E+03  -0.233756E+02   0.689076E-06  -0.233756E+02   0.801397E+01  -0.466333E-07   0.689076E-06  -0.466333E-07   0.957381E-09
  2046   0.298839E+03  -0.231816E+02   0.687639E-06  -0.231816E+02   0.793374E+01  -0.457238E-07   0.687639E-06  -0.457238E-07   0.955706E-09
  2047   0.298823E+03  -0.229840E+02   0.686173E-06  -0.229840E+02   0.785436E+01  -0.448148E-07   0.686173E-06  -0.448148E-07   0.954034E-09
  2048   0.298798E+03  -0.227822E+02   0.684678E-06  -0.227822E+02   0.777593E+01  -0.439064E-07   0.684678E-06  -0.439064E-07   0.952364E-09
  2049   0.298762E+03  -0.225784E+02   0.683155E-06  -0.225784E+02   0.769845E+01  -0.429989E-07   0.683155E-06  -0.429989E-07   0.950698E-09
  2050   0.298708E+03  -0.223704E+02   0.681605E-06  -0.223704E+02   0.762186E+01  -0.420925E-07   0.681605E-06  -0.420925E-07   0.949034E-09
  2051   0.298629E+03  -0.221604E+02   0.680027E-06  -0.221604E+02   0.754623E+01  -0.411872E-07   0.680027E-06  -0.411872E-07   0.947372E-09
  2052   0.298555E+03  -0.219470E+02   0.678421E-06  -0.219470E+02   0.747166E+01  -0.402832E-07   0.678421E-06  -0.402832E-07   0.945714E-09
  2053   0.298455E+03  -0.217302E+02   0.676789E-06  -0.217302E+02   0.739806E+01  -0.393803E-07   0.676789E-06  -0.393803E-07   0.944057E-09
  2054   0.298344E+03  -0.215114E+02   0.675129E-06  -0.215114E+02   0.732545E+01  -0.384787E-07   0.675129E-06  -0.384787E-07   0.942404E-09
  2055   0.298216E+03  -0.212900E+02   0.673441E-06  -0.212900E+02   0.725382E+01  -0.375784E-07   0.673441E-06  -0.375784E-07   0.940753E-09
  2056   0.298077E+03  -0.210660E+02   0.671727E-06  -0.210660E+02   0.718333E+01  -0.366793E-07   0.671727E-06  -0.366793E-07   0.939105E-09
  2057   0.297927E+03  -0.208387E+02   0.669986E-06  -0.208387E+02   0.711392E+01  -0.357814E-07   0.669986E-06  -0.357814E-07   0.937460E-09
  2058   0.297759E+03  -0.206103E+02   0.668217E-06  -0.206103E+02   0.704551E+01  -0.348849E-07   0.668217E-06  -0.348849E-07   0.935817E-09
  2059   0.297581E+03  -0.203786E+02   0.666422E-06  -0.203786E+02   0.697825E+01  -0.339896E-07   0.666422E-06  -0.339896E-07   0.934176E-09
  2060   0.297384E+03  -0.201444E+02   0.664600E-06  -0.201444E+02   0.691193E+01  -0.330957E-07   0.664600E-06  -0.330957E-07   0.932539E-09
  2061   0.297177E+03  -0.199085E+02   0.662752E-06  -0.199085E+02   0.684685E+01  -0.322030E-07   0.662752E-06  -0.322030E-07   0.930904E-09
  2062   0.296951E+03  -0.196708E+02   0.660876E-06  -0.196708E+02   0.678294E+01  -0.313117E-07   0.660876E-06  -0.313117E-07   0.929271E-09
  2063   0.296715E+03  -0.194307E+02   0.658974E-06  -0.194307E+02   0.672013E+01  -0.304217E-07   0.658974E-06  -0.304217E-07   0.927641E-09
  2064   0.296453E+03  -0.191888E+02   0.657046E-06  -0.191888E+02   0.665850E+01  -0.295331E-07   0.657046E-06  -0.295331E-07   0.926014E-09
  2065   0.296180E+03  -0.189453E+02   0.655091E-06  -0.189453E+02   0.659805E+01  -0.286458E-07   0.655091E-06  -0.286458E-07   0.924389E-09
  2066   0.295904E+03  -0.187010E+02   0.653110E-06  -0.187010E+02   0.653879E+01  -0.277598E-07   0.653110E-06  -0.277598E-07   0.922767E-09
  2067   0.295601E+03  -0.184542E+02   0.651102E-06  -0.184542E+02   0.648065E+01  -0.268753E-07   0.651102E-06  -0.268753E-07   0.921148E-09
  2068   0.295281E+03  -0.182066E+02   0.649068E-06  -0.182066E+02   0.642371E+01  -0.259921E-07   0.649068E-06  -0.259921E-07   0.919530E-09
  2069   0.294957E+03  -0.179567E+02   0.647008E-06  -0.179567E+02   0.636804E+01  -0.251104E-07   0.647008E-06  -0.251104E-07   0.917916E-09
  2070   0.294607E+03  -0.177067E+02   0.644923E-06  -0.177067E+02   0.631358E+01  -0.242300E-07   0.644923E-06  -0.242300E-07   0.916304E-09
  2071   0.294246E+03  -0.174552E+02   0.642811E-06  -0.174552E+02   0.626033E+01  -0.233511E-07   0.642811E-06  -0.233511E-07   0.914694E-09
  2072   0.293873E+03  -0.172022E+02   0.640673E-06  -0.172022E+02   0.620838E+01  -0.224736E-07   0.640673E-06  -0.224736E-07   0.913087E-09
  2073   0.293483E+03  -0.169485E+02   0.638509E-06  -0.169485E+02   0.615764E+01  -0.215976E-07   0.638509E-06  -0.215976E-07   0.911483E-09
  2074   0.293081E+03  -0.166940E+02   0.636320E-06  -0.166940E+02   0.610813E+01  -0.207230E-07   0.636320E-06  -0.207230E-07   0.909881E-09
  2075   0.292660E+03  -0.164381E+02   0.634105E-06  -0.164381E+02   0.605985E+01  -0.198499E-07   0.634105E-06  -0.198499E-07   0.908281E-09
  2076   0.292221E+03  -0.161816E+02   0.631864E-06  -0.161816E+02   0.601288E+01  -0.189783E-07   0.631864E-06  -0.189783E-07   0.906684E-09
  2077   0.291778E+03  -0.159251E+02   0.629598E-06  -0.159251E+02   0.596722E+01  -0.181081E-07   0.629598E-06  -0.181081E-07   0.905090E-09
  2078   0.291317E+03  -0.156673E+02   0.627307E-06  -0.156673E+02   0.592281E+01  -0.172395E-07   0.627307E-06  -0.172395E-07   0.903497E-09
  2079   0.290821E+03  -0.154096E+02   0.624990E-06  -0.154096E+02   0.587973E+01  -0.163723E-07   0.624990E-06  -0.163723E-07   0.901908E-09
  2080   0.290337E+03  -0.151505E+02   0.622648E-06  -0.151505E+02   0.583789E+01  -0.155067E-07   0.622648E-06  -0.155067E-07   0.900320E-09
  2081   0.289827E+03  -0.148924E+02   0.620280E-06  -0.148924E+02   0.579747E+01  -0.146426E-07   0.620280E-06  -0.146426E-07   0.898736E-09
  2082   0.289305E+03  -0.146330E+02   0.617888E-06  -0.146330E+02   0.575823E+01  -0.137801E-07   0.617888E-06  -0.137801E-07   0.897153E-09
  2083   0.288772E+03  -0.143754E+02   0.615470E-06  -0.143754E+02   0.572034E+01  -0.129191E-07   0.615470E-06  -0.129191E-07   0.895573E-09
  2084   0.288212E+03  -0.141165E+02   0.613028E-06  -0.141165E+02   0.568386E+01  -0.120597E-07   0.613028E-06  -0.120597E-07   0.893996E-09
  2085   0.287656E+03  -0.138571E+02   0.610560E-06  -0.138571E+02   0.564860E+01  -0.112019E-07   0.610560E-06  -0.112019E-07   0.892421E-09
  2086   0.287073E+03  -0.135981E+02   0.608068E-06  -0.135981E+02   0.561468E+01  -0.103456E-07   0.608068E-06  -0.103456E-07   0.890848E-09
  2087   0.286479E+03  -0.133400E+02   0.605551E-06  -0.133400E+02   0.558213E+01  -0.949099E-08   0.605551E-06  -0.949099E-08   0.889278E-09
  2088   0.285866E+03  -0.130824E+02   0.603009E-06  -0.130824E+02   0.555087E+01  -0.863796E-08   0.603009E-06  -0.863796E-08   0.887710E-09
  2089   0.285249E+03  -0.128243E+02   0.600442E-06  -0.128243E+02   0.552098E+01  -0.778655E-08   0.600442E-06  -0.778655E-08   0.886144E-09
  2090   0.284605E+03  -0.125674E+02   0.597852E-06  -0.125674E+02   0.549240E+01  -0.693677E-08   0.597852E-06  -0.693677E-08   0.884581E-09
  2091   0.283964E+03  -0.123109E+02   0.595236E-06  -0.123109E+02   0.546519E+01  -0.608864E-08   0.595236E-06  -0.608864E-08   0.883020E-09
  2092   0.283297E+03  -0.120556E+02   0.592596E-06  -0.120556E+02   0.543922E+01  -0.524216E-08   0.592596E-06  -0.524216E-08   0.881461E-09
  2093   0.282611E+03  -0.117993E+02   0.589932E-06  -0.117993E+02   0.541464E+01  -0.439735E-08   0.589932E-06  -0.439735E-08   0.879905E-09
  2094   0.281920E+03  -0.115449E+02   0.587244E-06  -0.115449E+02   0.539145E+01  -0.355422E-08   0.587244E-06  -0.355422E-08   0.878351E-09
  2095   0.281218E+03  -0.112917E+02   0.584532E-06  -0.112917E+02   0.536951E+01  -0.271277E-08   0.584532E-06  -0.271277E-08   0.876800E-09
  2096   0.280496E+03  -0.110400E+02   0.581795E-06  -0.110400E+02   0.534905E+01  -0.187303E-08   0.581795E-06  -0.187303E-08   0.875251E-09
  2097   0.279762E+03  -0.107887E+02   0.579035E-06  -0.107887E+02   0.532978E+01  -0.103500E-08   0.579035E-06  -0.103500E-08   0.873704E-09
  2098   0.279017E+03  -0.105392E+02   0.576250E-06  -0.105392E+02   0.531192E+01  -0.198689E-09   0.576250E-06  -0.198689E-09   0.872159E-09
  2099   0.278260E+03  -0.102897E+02   0.573442E-06  -0.102897E+02   0.529533E+01   0.635887E-09   0.573442E-06   0.635887E-09   0.870617E-09
  2100   0.277490E+03  -0.100428E+02   0.570610E-06  -0.100428E+02   0.528023E+01   0.146872E-08   0.570610E-06   0.146872E-08   0.869077E-09
  2101   0.276702E+03  -0.979682E+01   0.567754E-06  -0.979682E+01   0.526634E+01   0.229977E-08   0.567754E-06   0.229977E-08   0.867539E-09
  2102   0.275901E+03  -0.955228E+01   0.564876E-06  -0.955228E+01   0.525380E+01   0.312892E-08   0.564876E-06   0.312892E-08   0.866003E-09
  2103   0.275089E+03  -0.930939E+01   0.561975E-06  -0.930939E+01   0.524253E+01   0.395603E-08   0.561975E-06   0.395603E-08   0.864470E-09
  2104   0.274272E+03  -0.906811E+01   0.559052E-06  -0.906811E+01   0.523261E+01   0.478093E-08   0.559052E-06   0.478093E-08   0.862939E-09
  2105   0.273429E+03  -0.882854E+01   0.556109E-06  -0.882854E+01   0.522388E+01   0.560349E-08   0.556109E-06   0.560349E-08   0.861411E-09
  2106   0.272581E+03  -0.859079E+01   0.553145E-06  -0.859079E+01   0.521656E+01   0.642356E-08   0.553145E-06   0.642356E-08   0.859885E-09
  2107   0.271722E+03  -0.835495E+01   0.550162E-06  -0.835495E+01   0.521043E+01   0.724099E-08   0.550162E-06   0.724099E-08   0.858361E-09
  2108   0.270844E+03  -0.812105E+01   0.547161E-06  -0.812105E+01   0.520556E+01   0.805564E-08   0.547161E-06   0.805564E-08   0.856839E-09
  2109   0.269969E+03  -0.788911E+01   0.544141E-06  -0.788911E+01   0.520195E+01   0.886735E-08   0.544141E-06   0.886735E-08   0.855320E-09
  2110   0.269076E+03  -0.765932E+01   0.541104E-06  -0.765932E+01   0.519959E+01   0.967599E-08   0.541104E-06   0.967599E-08   0.853803E-09
  2111   0.268171E+03  -0.743171E+01   0.538050E-06  -0.743171E+01   0.519834E+01   0.104814E-07   0.538050E-06   0.104814E-07   0.852289E-09
  2112   0.267255E+03  -0.720629E+01   0.534980E-06  -0.720629E+01   0.519841E+01   0.112834E-07   0.534980E-06   0.112834E-07   0.850777E-09
  2113   0.266328E+03  -0.698332E+01   0.531895E-06  -0.698332E+01   0.519950E+01   0.120819E-07   0.531895E-06   0.120819E-07   0.849267E-09
  2114   0.265397E+03  -0.676268E+01   0.528795E-06  -0.676268E+01   0.520184E+01   0.128768E-07   0.528795E-06   0.128768E-07   0.847760E-09
  2115   0.264447E+03  -0.654446E+01   0.525682E-06  -0.654446E+01   0.520542E+01   0.136678E-07   0.525682E-06   0.136678E-07   0.846255E-09
  2116   0.263502E+03  -0.632878E+01   0.522555E-06  -0.632878E+01   0.521024E+01   0.144549E-07   0.522555E-06   0.144549E-07   0.844752E-09
  2117   0.262538E+03  -0.611587E+01   0.519416E-06  -0.611587E+01   0.521636E+01   0.152378E-07   0.519416E-06   0.152378E-07   0.843252E-09
  2118   0.261563E+03  -0.590540E+01   0.516266E-06  -0.590540E+01   0.522327E+01   0.160165E-07   0.516266E-06   0.160165E-07   0.841755E-09
  2119   0.260585E+03  -0.569777E+01   0.513104E-06  -0.569777E+01   0.523142E+01   0.167908E-07   0.513104E-06   0.167908E-07   0.840260E-09
  2120   0.259588E+03  -0.549285E+01   0.509932E-06  -0.549285E+01   0.524057E+01   0.175606E-07   0.509932E-06   0.175606E-07   0.838767E-09
  2121   0.258589E+03  -0.529089E+01   0.506750E-06  -0.529089E+01   0.525094E+01   0.183256E-07   0.506750E-06   0.183256E-07   0.837277E-09
  2122   0.257579E+03  -0.509178E+01   0.503559E-06  -0.509178E+01   0.526224E+01   0.190858E-07   0.503559E-06   0.190858E-07   0.835790E-09
  2123   0.256565E+03  -0.489568E+01   0.500361E-06  -0.489568E+01   0.527461E+01   0.198410E-07   0.500361E-06   0.198410E-07   0.834305E-09
  2124   0.255549E+03  -0.470255E+01   0.497154E-06  -0.470255E+01   0.528797E+01   0.205911E-07   0.497154E-06   0.205911E-07   0.832822E-09
  2125   0.254514E+03  -0.451250E+01   0.493941E-06  -0.451250E+01   0.530248E+01   0.213359E-07   0.493941E-06   0.213359E-07   0.831342E-09
  2126   0.253485E+03  -0.432561E+01   0.490722E-06  -0.432561E+01   0.531775E+01   0.220752E-07   0.490722E-06   0.220752E-07   0.829864E-09
  2127   0.252437E+03  -0.414201E+01   0.487497E-06  -0.414201E+01   0.533423E+01   0.228090E-07   0.487497E-06   0.228090E-07   0.828389E-09
  2128   0.251394E+03  -0.396155E+01   0.484268E-06  -0.396155E+01   0.535154E+01   0.235370E-07   0.484268E-06   0.235370E-07   0.826917E-09
  2129   0.250334E+03  -0.378443E+01   0.481035E-06  -0.378443E+01   0.536976E+01   0.242592E-07   0.481035E-06   0.242592E-07   0.825447E-09
  2130   0.249271E+03  -0.361066E+01   0.477798E-06  -0.361066E+01   0.538896E+01   0.249753E-07   0.477798E-06   0.249753E-07   0.823980E-09
  2131   0.248205E+03  -0.344035E+01   0.474559E-06  -0.344035E+01   0.540920E+01   0.256853E-07   0.474559E-06   0.256853E-07   0.822515E-09
  2132   0.247136E+03  -0.327338E+01   0.471318E-06  -0.327338E+01   0.543020E+01   0.263889E-07   0.471318E-06   0.263889E-07   0.821053E-09
  2133   0.246058E+03  -0.311007E+01   0.468076E-06  -0.311007E+01   0.545217E+01   0.270861E-07   0.468076E-06   0.270861E-07   0.819593E-09
  2134   0.244978E+03  -0.295029E+01   0.464833E-06  -0.295029E+01   0.547495E+01   0.277767E-07   0.464833E-06   0.277767E-07   0.818137E-09
  2135   0.243887E+03  -0.279394E+01   0.461591E-06  -0.279394E+01   0.549863E+01   0.284605E-07   0.461591E-06   0.284605E-07   0.816682E-09
  2136   0.242794E+03  -0.264148E+01   0.458349E-06  -0.264148E+01   0.552297E+01   0.291374E-07   0.458349E-06   0.291374E-07   0.815231E-09
  2137   0.241700E+03  -0.249256E+01   0.455109E-06  -0.249256E+01   0.554827E+01   0.298073E-07   0.455109E-06   0.298073E-07   0.813782E-09
  2138   0.240595E+03  -0.234744E+01   0.451872E-06  -0.234744E+01   0.557430E+01   0.304699E-07   0.451872E-06   0.304699E-07   0.812335E-09
  2139   0.239496E+03  -0.220607E+01   0.448637E-06  -0.220607E+01   0.560114E+01   0.311253E-07   0.448637E-06   0.311253E-07   0.810892E-09
  2140   0.238387E+03  -0.206848E+01   0.445407E-06  -0.206848E+01   0.562871E+01   0.317731E-07   0.445407E-06   0.317731E-07   0.809451E-09
  2141   0.237284E+03  -0.193484E+01   0.442181E-06  -0.193484E+01   0.565685E+01   0.324132E-07   0.442181E-06   0.324132E-07   0.808012E-09
  2142   0.236164E+03  -0.180503E+01   0.438959E-06  -0.180503E+01   0.568586E+01   0.330456E-07   0.438959E-06   0.330456E-07   0.806577E-09
  2143   0.235042E+03  -0.167923E+01   0.435744E-06  -0.167923E+01   0.571553E+01   0.336701E-07   0.435744E-06   0.336701E-07   0.805144E-09
  2144   0.233919E+03  -0.155724E+01   0.432536E-06  -0.155724E+01   0.574583E+01   0.342865E-07   0.432536E-06   0.342865E-07   0.803714E-09
  2145   0.232801E+03  -0.143946E+01   0.429334E-06  -0.143946E+01   0.577685E+01   0.348946E-07   0.429334E-06   0.348946E-07   0.802286E-09
  2146   0.231674E+03  -0.132558E+01   0.426141E-06  -0.132558E+01   0.580843E+01   0.354944E-07   0.426141E-06   0.354944E-07   0.800862E-09
  2147   0.230546E+03  -0.121581E+01   0.422956E-06  -0.121581E+01   0.584065E+01   0.360856E-07   0.422956E-06   0.360856E-07   0.799440E-09
  2148   0.229431E+03  -0.111016E+01   0.419781E-06  -0.111016E+01   0.587358E+01   0.366682E-07   0.419781E-06   0.366682E-07   0.798020E-09
  2149   0.228307E+03  -0.100861E+01   0.416616E-06  -0.100861E+01   0.590706E+01   0.372419E-07   0.416616E-06   0.372419E-07   0.796604E-09
  2150   0.227174E+03  -0.911225E+00   0.413461E-06  -0.911225E+00   0.594102E+01   0.378067E-07   0.413461E-06   0.378067E-07   0.795190E-09
  2151   0.226047E+03  -0.818028E+00   0.410318E-06  -0.818028E+00   0.597552E+01   0.383624E-07   0.410318E-06   0.383624E-07   0.793779E-09
  2152   0.224919E+03  -0.728970E+00   0.407187E-06  -0.728970E+00   0.601058E+01   0.389092E-07   0.407187E-06   0.389092E-07   0.792371E-09
  2153   0.223790E+03  -0.644073E+00   0.404066E-06  -0.644073E+00   0.604610E+01   0.394473E-07   0.404066E-06   0.394473E-07   0.790966E-09
  2154   0.222659E+03  -0.563280E+00   0.400956E-06  -0.563280E+00   0.608208E+01   0.399768E-07   0.400956E-06   0.399768E-07   0.789563E-09
  2155   0.221535E+03  -0.486560E+00   0.397857E-06  -0.486560E+00   0.611852E+01   0.404979E-07   0.397857E-06   0.404979E-07   0.788163E-09
  2156   0.220410E+03  -0.413872E+00   0.394768E-06  -0.413872E+00   0.615540E+01   0.410108E-07   0.394768E-06   0.410108E-07   0.786765E-09
  2157   0.219283E+03  -0.345207E+00   0.391689E-06  -0.345207E+00   0.619266E+01   0.415156E-07   0.391689E-06   0.415156E-07   0.785370E-09
  2158   0.218163E+03  -0.280517E+00   0.388620E-06  -0.280517E+00   0.623036E+01   0.420127E-07   0.388620E-06   0.420127E-07   0.783977E-09
  2159   0.217034E+03  -0.219769E+00   0.385560E-06  -0.219769E+00   0.626842E+01   0.425021E-07   0.385560E-06   0.425021E-07   0.782586E-09
  2160   0.215911E+03  -0.162932E+00   0.382510E-06  -0.162932E+00   0.630676E+01   0.429840E-07   0.382510E-06   0.429840E-07   0.781198E-09
