#    L    TT             EE             BB             TE          
   355   0.101905E+05   0.779601E+02   0.583391E+00   0.342011E+03
   356   0.100943E+05   0.785093E+02   0.585149E+00   0.335658E+03
   357   0.999975E+04   0.790473E+02   0.586905E+00   0.329200E+03
   358   0.990687E+04   0.795733E+02   0.588659E+00   0.322655E+03
   359   0.981553E+04   0.800885E+02   0.590410E+00   0.316012E+03
   360   0.972589E+04   0.805931E+02   0.592161E+00   0.309282E+03
   361   0.963786E+04   0.810859E+02   0.593910E+00   0.302466E+03
   362   0.955153E+04   0.815671E+02   0.595658E+00   0.295567E+03
   363   0.946683E+04   0.820371E+02   0.597406E+00   0.288592E+03
   364   0.938382E+04   0.824938E+02   0.599154E+00   0.281538E+03
   365   0.930245E+04   0.829390E+02   0.600902E+00   0.274415E+03
   366   0.922277E+04   0.833722E+02   0.602650E+00   0.267222E+03
   367   0.914481E+04   0.837915E+02   0.604399E+00   0.259963E+03
   368   0.906840E+04   0.841992E+02   0.606149E+00   0.252643E+03
   369   0.899385E+04   0.845944E+02   0.607901E+00   0.245262E+03
   370   0.892094E+04   0.849763E+02   0.609654E+00   0.237828E+03
   371   0.884967E+04   0.853447E+02   0.611410E+00   0.230340E+03
   372   0.878012E+04   0.857003E+02   0.613168E+00   0.222803E+03
   373   0.871229E+04   0.860422E+02   0.614928E+00   0.215220E+03
   374   0.864618E+04   0.863710E+02   0.616692E+00   0.207594E+03
   375   0.858172E+04   0.866860E+02   0.618459E+00   0.199929E+03
   376   0.851906E+04   0.869877E+02   0.620229E+00   0.192227E+03
   377   0.845813E+04   0.872746E+02   0.622004E+00   0.184495E+03
   378   0.839885E+04   0.875472E+02   0.623783E+00   0.176730E+03
   379   0.834132E+04   0.878063E+02   0.625566E+00   0.168941E+03
   380   0.828559E+04   0.880517E+02   0.627355E+00   0.161127E+03
   381   0.823153E+04   0.882796E+02   0.629149E+00   0.153294E+03
   382   0.817914E+04   0.884950E+02   0.630948E+00   0.145445E+03
   383   0.812857E+04   0.886950E+02   0.632753E+00   0.137581E+03
   384   0.807982E+04   0.888793E+02   0.634564E+00   0.129708E+03
   385   0.803267E+04   0.890502E+02   0.636382E+00   0.121827E+03
   386   0.798735E+04   0.892052E+02   0.638206E+00   0.113944E+03
   387   0.794372E+04   0.893443E+02   0.640038E+00   0.106059E+03
   388   0.790184E+04   0.894681E+02   0.641877E+00   0.981780E+02
   389   0.786173E+04   0.895743E+02   0.643723E+00   0.903024E+02
   390   0.782339E+04   0.896679E+02   0.645578E+00   0.824370E+02
   391   0.778682E+04   0.897444E+02   0.647440E+00   0.745829E+02
   392   0.775194E+04   0.898066E+02   0.649311E+00   0.667453E+02
   393   0.771892E+04   0.898515E+02   0.651191E+00   0.589260E+02
