#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  2001   0.925311E+03  -0.887229E+02   0.230212E-05  -0.887229E+02   0.384614E+02  -0.270847E-06   0.230212E-05  -0.270847E-06   0.330425E-08
  2002   0.926393E+03  -0.887517E+02   0.230259E-05  -0.887517E+02   0.381677E+02  -0.268402E-06   0.230259E-05  -0.268402E-06   0.329850E-08
  2003   0.927474E+03  -0.887618E+02   0.230292E-05  -0.887618E+02   0.378728E+02  -0.265935E-06   0.230292E-05  -0.265935E-06   0.329276E-08
  2004   0.928552E+03  -0.887540E+02   0.230313E-05  -0.887540E+02   0.375770E+02  -0.263445E-06   0.230313E-05  -0.263445E-06   0.328703E-08
  2005   0.929613E+03  -0.887278E+02   0.230320E-05  -0.887278E+02   0.372794E+02  -0.260933E-06   0.230320E-05  -0.260933E-06   0.328131E-08
  2006   0.930676E+03  -0.886846E+02   0.230314E-05  -0.886846E+02   0.369824E+02  -0.258400E-06   0.230314E-05  -0.258400E-06   0.327560E-08
  2007   0.931721E+03  -0.886225E+02   0.230295E-05  -0.886225E+02   0.366831E+02  -0.255847E-06   0.230295E-05  -0.255847E-06   0.326990E-08
  2008   0.932767E+03  -0.885438E+02   0.230263E-05  -0.885438E+02   0.363831E+02  -0.253274E-06   0.230263E-05  -0.253274E-06   0.326420E-08
  2009   0.933800E+03  -0.884464E+02   0.230219E-05  -0.884464E+02   0.360832E+02  -0.250682E-06   0.230219E-05  -0.250682E-06   0.325852E-08
  2010   0.934811E+03  -0.883327E+02   0.230161E-05  -0.883327E+02   0.357827E+02  -0.248070E-06   0.230161E-05  -0.248070E-06   0.325285E-08
  2011   0.935822E+03  -0.882020E+02   0.230091E-05  -0.882020E+02   0.354809E+02  -0.245441E-06   0.230091E-05  -0.245441E-06   0.324718E-08
  2012   0.936818E+03  -0.880544E+02   0.230009E-05  -0.880544E+02   0.351794E+02  -0.242793E-06   0.230009E-05  -0.242793E-06   0.324152E-08
  2013   0.937790E+03  -0.878902E+02   0.229913E-05  -0.878902E+02   0.348769E+02  -0.240129E-06   0.229913E-05  -0.240129E-06   0.323588E-08
  2014   0.938759E+03  -0.877079E+02   0.229806E-05  -0.877079E+02   0.345755E+02  -0.237448E-06   0.229806E-05  -0.237448E-06   0.323024E-08
