#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  2128   0.170203E+03  -0.269228E+01   0.327693E-06  -0.269228E+01   0.361452E+01   0.159290E-07   0.327693E-06   0.159290E-07   0.559613E-09
  2129   0.169485E+03  -0.257280E+01   0.325505E-06  -0.257280E+01   0.362676E+01   0.164176E-07   0.325505E-06   0.164176E-07   0.558618E-09
  2130   0.168766E+03  -0.245555E+01   0.323314E-06  -0.245555E+01   0.363971E+01   0.169021E-07   0.323314E-06   0.169021E-07   0.557625E-09
  2131   0.168046E+03  -0.234062E+01   0.321122E-06  -0.234062E+01   0.365345E+01   0.173824E-07   0.321122E-06   0.173824E-07   0.556634E-09
  2132   0.167325E+03  -0.222786E+01   0.318928E-06  -0.222786E+01   0.366768E+01   0.178584E-07   0.318928E-06   0.178584E-07   0.555645E-09
  2133   0.166595E+03  -0.211757E+01   0.316734E-06  -0.211757E+01   0.368262E+01   0.183301E-07   0.316734E-06   0.183301E-07   0.554657E-09
  2134   0.165864E+03  -0.200961E+01   0.314539E-06  -0.200961E+01   0.369814E+01   0.187973E-07   0.314539E-06   0.187973E-07   0.553671E-09
  2135   0.165124E+03  -0.190384E+01   0.312344E-06  -0.190384E+01   0.371431E+01   0.192599E-07   0.312344E-06   0.192599E-07   0.552687E-09
  2136   0.164382E+03  -0.180071E+01   0.310150E-06  -0.180071E+01   0.373091E+01   0.197179E-07   0.310150E-06   0.197179E-07   0.551705E-09
  2137   0.163640E+03  -0.169985E+01   0.307958E-06  -0.169985E+01   0.374825E+01   0.201710E-07   0.307958E-06   0.201710E-07   0.550724E-09
  2138   0.162888E+03  -0.160148E+01   0.305766E-06  -0.160148E+01   0.376610E+01   0.206193E-07   0.305766E-06   0.206193E-07   0.549745E-09
  2139   0.162142E+03  -0.150554E+01   0.303577E-06  -0.150554E+01   0.378455E+01   0.210627E-07   0.303577E-06   0.210627E-07   0.548768E-09
  2140   0.161388E+03  -0.141204E+01   0.301390E-06  -0.141204E+01   0.380352E+01   0.215009E-07   0.301390E-06   0.215009E-07   0.547793E-09
  2141   0.160639E+03  -0.132112E+01   0.299207E-06  -0.132112E+01   0.382286E+01   0.219340E-07   0.299207E-06   0.219340E-07   0.546820E-09
  2142   0.159874E+03  -0.123264E+01   0.297027E-06  -0.123264E+01   0.384289E+01   0.223618E-07   0.297027E-06   0.223618E-07   0.545848E-09
  2143   0.159107E+03  -0.114676E+01   0.294850E-06  -0.114676E+01   0.386338E+01   0.227843E-07   0.294850E-06   0.227843E-07   0.544879E-09
  2144   0.158339E+03  -0.106326E+01   0.292679E-06  -0.106326E+01   0.388433E+01   0.232013E-07   0.292679E-06   0.232013E-07   0.543911E-09
  2145   0.157576E+03  -0.982517E+00   0.290512E-06  -0.982517E+00   0.390583E+01   0.236127E-07   0.290512E-06   0.236127E-07   0.542945E-09
  2146   0.156804E+03  -0.904188E+00   0.288350E-06  -0.904188E+00   0.392772E+01   0.240185E-07   0.288350E-06   0.240185E-07   0.541981E-09
  2147   0.156030E+03  -0.828475E+00   0.286195E-06  -0.828475E+00   0.395009E+01   0.244185E-07   0.286195E-06   0.244185E-07   0.541019E-09
  2148   0.155269E+03  -0.755359E+00   0.284046E-06  -0.755359E+00   0.397302E+01   0.248126E-07   0.284046E-06   0.248126E-07   0.540058E-09
  2149   0.154499E+03  -0.684794E+00   0.281903E-06  -0.684794E+00   0.399635E+01   0.252007E-07   0.281903E-06   0.252007E-07   0.539100E-09
  2150   0.153720E+03  -0.616830E+00   0.279768E-06  -0.616830E+00   0.402003E+01   0.255828E-07   0.279768E-06   0.255828E-07   0.538143E-09
  2151   0.152946E+03  -0.551471E+00   0.277641E-06  -0.551471E+00   0.404412E+01   0.259588E-07   0.277641E-06   0.259588E-07   0.537188E-09
  2152   0.152170E+03  -0.488694E+00   0.275521E-06  -0.488694E+00   0.406863E+01   0.263287E-07   0.275521E-06   0.263287E-07   0.536235E-09
  2153   0.151393E+03  -0.428551E+00   0.273409E-06  -0.428551E+00   0.409348E+01   0.266928E-07   0.273409E-06   0.266928E-07   0.535284E-09
  2154   0.150613E+03  -0.371018E+00   0.271304E-06  -0.371018E+00   0.411867E+01   0.270510E-07   0.271304E-06   0.270510E-07   0.534335E-09
  2155   0.149839E+03  -0.316094E+00   0.269207E-06  -0.316094E+00   0.414419E+01   0.274035E-07   0.269207E-06   0.274035E-07   0.533387E-09
  2156   0.149063E+03  -0.263773E+00   0.267116E-06  -0.263773E+00   0.417004E+01   0.277505E-07   0.267116E-06   0.277505E-07   0.532442E-09
  2157   0.148286E+03  -0.214075E+00   0.265032E-06  -0.214075E+00   0.419615E+01   0.280921E-07   0.265032E-06   0.280921E-07   0.531497E-09
  2158   0.147514E+03  -0.166984E+00   0.262955E-06  -0.166984E+00   0.422259E+01   0.284284E-07   0.262955E-06   0.284284E-07   0.530555E-09
  2159   0.146733E+03  -0.122501E+00   0.260885E-06  -0.122501E+00   0.424927E+01   0.287595E-07   0.260885E-06   0.287595E-07   0.529614E-09
  2160   0.145959E+03  -0.806239E-01   0.258820E-06  -0.806239E-01   0.427613E+01   0.290856E-07   0.258820E-06   0.290856E-07   0.528674E-09
  2161   0.145182E+03  -0.413467E-01   0.256763E-06  -0.413467E-01   0.430324E+01   0.294067E-07   0.256763E-06   0.294067E-07   0.527736E-09
  2162   0.144411E+03  -0.467459E-02   0.254711E-06  -0.467459E-02   0.433059E+01   0.297230E-07   0.254711E-06   0.297230E-07   0.526800E-09
  2163   0.143639E+03   0.294065E-01   0.252665E-06   0.294065E-01   0.435803E+01   0.300347E-07   0.252665E-06   0.300347E-07   0.525865E-09
  2164   0.142866E+03   0.608998E-01   0.250625E-06   0.608998E-01   0.438564E+01   0.303417E-07   0.250625E-06   0.303417E-07   0.524931E-09
  2165   0.142098E+03   0.898104E-01   0.248590E-06   0.898104E-01   0.441355E+01   0.306444E-07   0.248590E-06   0.306444E-07   0.523999E-09
  2166   0.141337E+03   0.116141E+00   0.246561E-06   0.116141E+00   0.444140E+01   0.309427E-07   0.246561E-06   0.309427E-07   0.523068E-09
  2167   0.140567E+03   0.139902E+00   0.244537E-06   0.139902E+00   0.446934E+01   0.312368E-07   0.244537E-06   0.312368E-07   0.522138E-09
  2168   0.139802E+03   0.161103E+00   0.242519E-06   0.161103E+00   0.449750E+01   0.315269E-07   0.242519E-06   0.315269E-07   0.521210E-09
  2169   0.139052E+03   0.179765E+00   0.240505E-06   0.179765E+00   0.452559E+01   0.318130E-07   0.240505E-06   0.318130E-07   0.520283E-09
  2170   0.138300E+03   0.195901E+00   0.238496E-06   0.195901E+00   0.455383E+01   0.320953E-07   0.238496E-06   0.320953E-07   0.519357E-09
  2171   0.137540E+03   0.209529E+00   0.236492E-06   0.209529E+00   0.458200E+01   0.323739E-07   0.236492E-06   0.323739E-07   0.518432E-09
  2172   0.136793E+03   0.220660E+00   0.234493E-06   0.220660E+00   0.461023E+01   0.326489E-07   0.234493E-06   0.326489E-07   0.517508E-09
  2173   0.136053E+03   0.229313E+00   0.232498E-06   0.229313E+00   0.463839E+01   0.329205E-07   0.232498E-06   0.329205E-07   0.516585E-09
  2174   0.135312E+03   0.235506E+00   0.230507E-06   0.235506E+00   0.466668E+01   0.331888E-07   0.230507E-06   0.331888E-07   0.515663E-09
  2175   0.134569E+03   0.239253E+00   0.228520E-06   0.239253E+00   0.469482E+01   0.334538E-07   0.228520E-06   0.334538E-07   0.514743E-09
  2176   0.133833E+03   0.240575E+00   0.226537E-06   0.240575E+00   0.472279E+01   0.337158E-07   0.226537E-06   0.337158E-07   0.513823E-09
  2177   0.133119E+03   0.239492E+00   0.224557E-06   0.239492E+00   0.475082E+01   0.339748E-07   0.224557E-06   0.339748E-07   0.512904E-09
  2178   0.132396E+03   0.236020E+00   0.222581E-06   0.236020E+00   0.477869E+01   0.342310E-07   0.222581E-06   0.342310E-07   0.511986E-09
  2179   0.131672E+03   0.230176E+00   0.220609E-06   0.230176E+00   0.480646E+01   0.344844E-07   0.220609E-06   0.344844E-07   0.511069E-09
  2180   0.130955E+03   0.221984E+00   0.218640E-06   0.221984E+00   0.483405E+01   0.347353E-07   0.218640E-06   0.347353E-07   0.510152E-09
  2181   0.130245E+03   0.211461E+00   0.216674E-06   0.211461E+00   0.486155E+01   0.349837E-07   0.216674E-06   0.349837E-07   0.509237E-09
  2182   0.129541E+03   0.198628E+00   0.214711E-06   0.198628E+00   0.488887E+01   0.352298E-07   0.214711E-06   0.352298E-07   0.508322E-09
  2183   0.128836E+03   0.183539E+00   0.212751E-06   0.183539E+00   0.491601E+01   0.354736E-07   0.212751E-06   0.354736E-07   0.507407E-09
  2184   0.128139E+03   0.166187E+00   0.210794E-06   0.166187E+00   0.494289E+01   0.357154E-07   0.210794E-06   0.357154E-07   0.506494E-09
  2185   0.127448E+03   0.146617E+00   0.208839E-06   0.146617E+00   0.496952E+01   0.359551E-07   0.208839E-06   0.359551E-07   0.505581E-09
  2186   0.126764E+03   0.124859E+00   0.206886E-06   0.124859E+00   0.499603E+01   0.361931E-07   0.206886E-06   0.361931E-07   0.504668E-09
  2187   0.126094E+03   0.100930E+00   0.204936E-06   0.100930E+00   0.502221E+01   0.364293E-07   0.204936E-06   0.364293E-07   0.503756E-09
  2188   0.125416E+03   0.748737E-01   0.202987E-06   0.748737E-01   0.504819E+01   0.366639E-07   0.202987E-06   0.366639E-07   0.502845E-09
  2189   0.124753E+03   0.467063E-01   0.201041E-06   0.467063E-01   0.507384E+01   0.368970E-07   0.201041E-06   0.368970E-07   0.501934E-09
