#    L    TT             EE             BB             TE          
   342   0.290532E+00   0.233011E-02   0.119628E-02   0.113034E-01
   343   0.294161E+00   0.229071E-02   0.118711E-02   0.113384E-01
   344   0.297717E+00   0.225197E-02   0.117831E-02   0.113577E-01
   345   0.301183E+00   0.221395E-02   0.116989E-02   0.113611E-01
   346   0.304546E+00   0.217669E-02   0.116185E-02   0.113484E-01
   347   0.307791E+00   0.214026E-02   0.115422E-02   0.113197E-01
   348   0.310902E+00   0.210472E-02   0.114699E-02   0.112747E-01
   349   0.313866E+00   0.207013E-02   0.114017E-02   0.112134E-01
   350   0.316667E+00   0.203653E-02   0.113378E-02   0.111355E-01
   351   0.319293E+00   0.200399E-02   0.112782E-02   0.110411E-01
   352   0.321743E+00   0.197250E-02   0.112228E-02   0.109306E-01
   353   0.324021E+00   0.194205E-02   0.111715E-02   0.108047E-01
   354   0.326128E+00   0.191264E-02   0.111242E-02   0.106640E-01
   355   0.328066E+00   0.188425E-02   0.110808E-02   0.105090E-01
   356   0.329839E+00   0.185687E-02   0.110411E-02   0.103404E-01
   357   0.331447E+00   0.183049E-02   0.110050E-02   0.101588E-01
   358   0.332894E+00   0.180511E-02   0.109724E-02   0.996479E-02
   359   0.334181E+00   0.178072E-02   0.109432E-02   0.975894E-02
   360   0.335311E+00   0.175730E-02   0.109172E-02   0.954187E-02
   361   0.336286E+00   0.173485E-02   0.108944E-02   0.931419E-02
   362   0.337109E+00   0.171335E-02   0.108745E-02   0.907650E-02
   363   0.337782E+00   0.169280E-02   0.108576E-02   0.882941E-02
   364   0.338306E+00   0.167318E-02   0.108434E-02   0.857352E-02
   365   0.338684E+00   0.165450E-02   0.108319E-02   0.830943E-02
   366   0.338920E+00   0.163673E-02   0.108228E-02   0.803775E-02
   367   0.339013E+00   0.161987E-02   0.108162E-02   0.775908E-02
   368   0.338968E+00   0.160391E-02   0.108119E-02   0.747403E-02
   369   0.338786E+00   0.158884E-02   0.108097E-02   0.718319E-02
   370   0.338470E+00   0.157465E-02   0.108096E-02   0.688718E-02
   371   0.338022E+00   0.156133E-02   0.108113E-02   0.658659E-02
   372   0.337443E+00   0.154887E-02   0.108149E-02   0.628203E-02
   373   0.336737E+00   0.153726E-02   0.108201E-02   0.597410E-02
   374   0.335906E+00   0.152650E-02   0.108269E-02   0.566341E-02
   375   0.334952E+00   0.151657E-02   0.108351E-02   0.535056E-02
   376   0.333876E+00   0.150745E-02   0.108446E-02   0.503615E-02
   377   0.332683E+00   0.149916E-02   0.108553E-02   0.472079E-02
   378   0.331373E+00   0.149166E-02   0.108671E-02   0.440507E-02
   379   0.329948E+00   0.148496E-02   0.108798E-02   0.408962E-02
   380   0.328413E+00   0.147905E-02   0.108933E-02   0.377502E-02
   381   0.326767E+00   0.147391E-02   0.109076E-02   0.346188E-02
   382   0.325015E+00   0.146953E-02   0.109224E-02   0.315080E-02
   383   0.323157E+00   0.146591E-02   0.109376E-02   0.284240E-02
   384   0.321197E+00   0.146304E-02   0.109532E-02   0.253727E-02
   385   0.319137E+00   0.146090E-02   0.109691E-02   0.223601E-02
   386   0.316978E+00   0.145949E-02   0.109850E-02   0.193923E-02
   387   0.314724E+00   0.145880E-02   0.110008E-02   0.164754E-02
   388   0.312376E+00   0.145882E-02   0.110166E-02   0.136153E-02
   389   0.309936E+00   0.145953E-02   0.110320E-02   0.108181E-02
   390   0.307408E+00   0.146094E-02   0.110471E-02   0.808983E-03
